,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
46,7,20136.0,0.25039729837107666,0.7496027016289233,3365.0,12596.0,2498.0,1677.0,0.16549622366503247,0.8345037763349675,0.667393891312971,0.5739382568650861,0.7926599125943584,0.7509488338239693,0.6171480972031178,0.8437131408741108,7332
47,8,20136.0,0.25039729837107666,0.7496027016289233,3283.0,12820.0,2274.0,1759.0,0.15065588975751953,0.8493441102424805,0.6511305037683459,0.5907863955371604,0.7997119586809694,0.7502373070054131,0.6194924049438626,0.8470029439208594,7332
48,9,20136.0,0.25039729837107666,0.7496027016289233,3412.0,12613.0,2481.0,1630.0,0.16436994832383733,0.8356300516761627,0.6767155890519635,0.5789920244357712,0.7958382995629718,0.7561728203640631,0.6240512117055327,0.8476059875369409,81945
49,3,20136.0,0.25039729837107666,0.7496027016289233,3507.0,12293.0,2801.0,1535.0,0.18557042533457002,0.81442957466543,0.6955573185243951,0.5559606848446417,0.7846642828764402,0.7549934465949125,0.6179735682819383,0.8427653253941569,81945
50,4,20136.0,0.25039729837107666,0.7496027016289233,3469.0,12398.0,2696.0,1573.0,0.17861401881542338,0.8213859811845766,0.6880206267354224,0.5626926196269262,0.7879916567342073,0.7547033039599995,0.619077362362809,0.8450982989739244,81945
51,5,20136.0,0.25039729837107666,0.7496027016289233,3384.0,12523.0,2571.0,1658.0,0.1703325824831059,0.8296674175168941,0.6711622372074574,0.5682619647355164,0.7899781485895908,0.7504148273621758,0.6154405747021916,0.8424703538376223,81945
52,6,20136.0,0.25039729837107666,0.7496027016289233,3505.0,12259.0,2835.0,1537.0,0.1878229760169604,0.8121770239830396,0.6951606505355018,0.5528391167192429,0.7828764402065952,0.7536688372592707,0.6158847302758742,0.8429110142879842,81945
53,7,20136.0,0.25039729837107666,0.7496027016289233,3371.0,12647.0,2447.0,1671.0,0.16211739764144695,0.837882602358553,0.6685838952796509,0.5794087315228601,0.7954906634882797,0.753233248819102,0.6208103130755065,0.845967793944146,81945
54,8,20136.0,0.25039729837107666,0.7496027016289233,3422.0,12607.0,2487.0,1620.0,0.16476745726778852,0.8352325427322115,0.67869892899643,0.5791166017938737,0.7960369487485102,0.7569657358643207,0.6249657565519131,0.849622492646505,81945
55,9,20136.0,0.25039729837107666,0.7496027016289233,3321.0,12742.0,2352.0,1721.0,0.15582350602888562,0.8441764939711144,0.6586671955573186,0.585404547858276,0.797725466825586,0.7514218447642165,0.6198786747550163,0.8459789234587409,81945
56,3,20136.0,0.25039729837107666,0.7496027016289233,3598.0,12022.0,3072.0,1444.0,0.20352457930303436,0.7964754206969656,0.7136057120190401,0.5394302848575712,0.775725069527215,0.7550405663580029,0.614412568306011,0.841250206888084,376
57,4,20136.0,0.25039729837107666,0.7496027016289233,3515.0,12251.0,2843.0,1527.0,0.18835298794222866,0.8116470120577713,0.6971439904799682,0.5528468071720667,0.7829757647993644,0.7543955012688698,0.6166666666666666,0.8443219791961385,376
