,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
46,3,20136.0,0.25039729837107666,0.7496027016289233,3647.0,11214.0,3880.0,1395.0,0.2570557837551345,0.7429442162448655,0.7233240777469259,0.4845223860767902,0.7380313865713151,0.7331341469958956,0.5803166520805155,0.8196439953417397,53647
47,4,20136.0,0.25039729837107666,0.7496027016289233,3640.0,11222.0,3872.0,1402.0,0.25652577182986613,0.7434742281701339,0.7219357397857993,0.4845580404685836,0.7380810488676997,0.7327049839779666,0.5798948542297275,0.819252859260337,53647
48,5,20136.0,0.25039729837107666,0.7496027016289233,3645.0,11196.0,3898.0,1397.0,0.25824831058698816,0.7417516894130118,0.7229274097580325,0.4832294842900703,0.7370381406436234,0.7323395495855222,0.5792610250297974,0.8192069549401039,53647
49,6,20136.0,0.25039729837107666,0.7496027016289233,3584.0,11402.0,3692.0,1458.0,0.244600503511329,0.755399496488671,0.7108290360967869,0.4925783397471138,0.7442391736193882,0.733114266292729,0.5819126481571683,0.8198704159211292,53647
50,7,20136.0,0.25039729837107666,0.7496027016289233,3815.0,10851.0,4243.0,1227.0,0.28110507486418446,0.7188949251358155,0.7566441888139627,0.47344254157359145,0.728347238776321,0.7377695569748891,0.582442748091603,0.8197412898999669,53647
51,8,20136.0,0.25039729837107666,0.7496027016289233,3650.0,11216.0,3878.0,1392.0,0.25692328077381743,0.7430767192261826,0.7239190797302658,0.4848565356004251,0.738279698053238,0.7334978994782242,0.5807478122513922,0.8190419109400211,53647
52,9,20136.0,0.25039729837107666,0.7496027016289233,3634.0,11247.0,3847.0,1408.0,0.25486948456340264,0.7451305154365974,0.7207457358191194,0.485763935302767,0.7390246324990067,0.7329381256278584,0.5803721153078336,0.8188851713711357,53647
53,10,20136.0,0.25039729837107666,0.7496027016289233,3547.0,11487.0,3607.0,1495.0,0.2389691268053531,0.7610308731946469,0.703490678302261,0.4958065417948001,0.7466229638458483,0.7322607757484539,0.5816661200393571,0.8192546003001053,53647
54,2,20136.0,0.25039729837107666,0.7496027016289233,3658.0,11202.0,3892.0,1384.0,0.257850801643037,0.742149198356963,0.725505751685839,0.48450331125827817,0.7379817242749305,0.733827475021401,0.5810038119440916,0.8192409479203366,98215
55,3,20136.0,0.25039729837107666,0.7496027016289233,3762.0,10982.0,4112.0,1280.0,0.2724261295879157,0.7275738704120843,0.7461324871082904,0.4777749555499111,0.7322208978943187,0.7368531787601873,0.5825332920408796,0.8196797162218181,98215
56,4,20136.0,0.25039729837107666,0.7496027016289233,3619.0,11260.0,3834.0,1423.0,0.2540082151848416,0.7459917848151584,0.7177707259024196,0.4855762780088555,0.7389253079062376,0.731881255358789,0.5792717086834733,0.8191321756395609,98215
57,5,20136.0,0.25039729837107666,0.7496027016289233,3680.0,11170.0,3924.0,1362.0,0.2599708493441102,0.7400291506558898,0.7298690995636652,0.48395581273014204,0.7374851013110846,0.7349491251097775,0.5820022141388582,0.8201555391055402,98215
58,6,20136.0,0.25039729837107666,0.7496027016289233,3731.0,11072.0,4022.0,1311.0,0.2664634954286471,0.7335365045713529,0.7399841332804443,0.4812330710692635,0.7351509733810091,0.7367603189258987,0.5831965611567018,0.8210836709811691,98215
59,7,20136.0,0.25039729837107666,0.7496027016289233,3617.0,11326.0,3768.0,1425.0,0.24963561680137802,0.750364383198622,0.7173740579135264,0.48977657413676373,0.7421036948748511,0.7338692205560742,0.5821195783374911,0.8200227076261537,98215
60,8,20136.0,0.25039729837107666,0.7496027016289233,3655.0,11195.0,3899.0,1387.0,0.2583145620776467,0.7416854379223533,0.724910749702499,0.4838496160974318,0.7374851013110846,0.7332980938124262,0.580342966020959,0.8176264915980442,98215
61,9,20136.0,0.25039729837107666,0.7496027016289233,3641.0,11262.0,3832.0,1401.0,0.25387571220352456,0.7461242877964754,0.722134073780246,0.48722066104643386,0.7401172030194676,0.7341291807883608,0.581861765880943,0.819291030736014,98215
62,10,20136.0,0.25039729837107666,0.7496027016289233,3541.0,11508.0,3586.0,1501.0,0.23757784550152383,0.7624221544984762,0.7023006743355811,0.496842991440999,0.747367898291617,0.7323614144170286,0.5819705809844687,0.8192587919354724,98215
63,2,20136.0,0.25039729837107666,0.7496027016289233,3792.0,10855.0,4239.0,1250.0,0.28084006890155033,0.7191599310984497,0.7520825069416898,0.47217033993276053,0.7274036551450139,0.7356212190200697,0.5801269792702517,0.8178764851989019,3957
64,3,20136.0,0.25039729837107666,0.7496027016289233,3761.0,10956.0,4138.0,1281.0,0.2741486683450378,0.7258513316549622,0.7459341531138437,0.47613621977465503,0.7308800158919349,0.7358927423844029,0.5812533807279191,0.8190837878739221,3957
65,4,20136.0,0.25039729837107666,0.7496027016289233,3720.0,11088.0,4006.0,1322.0,0.2654034715781105,0.7345965284218895,0.7378024593415311,0.48149106911726636,0.735399284862932,0.7361994938817102,0.5827067669172931,0.8205098702632353,3957
66,5,20136.0,0.25039729837107666,0.7496027016289233,3811.0,10787.0,4307.0,1231.0,0.285345170266331,0.714654829733669,0.7558508528361761,0.46945060359694507,0.7249702026221693,0.7352528412849226,0.579179331306991,0.8194056305725428,3957
67,6,20136.0,0.25039729837107666,0.7496027016289233,3613.0,11297.0,3797.0,1429.0,0.25155691003047564,0.7484430899695244,0.7165807219357397,0.4875843454790823,0.7404648390941597,0.732511905952632,0.58030838419531,0.819440694456482,3957
