,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
43,9,18709.0,0.25255224758137795,0.747447752418622,3061.0,11064.0,2920.0,1664.0,0.2088100686498856,0.7911899313501144,0.6478306878306879,0.5117873265340244,0.7549842321877172,0.7195103095904012,0.5718288810013078,0.8115303279333599,50322
44,10,18709.0,0.25255224758137795,0.747447752418622,3218.0,10709.0,3275.0,1507.0,0.23419622425629294,0.7658037757437071,0.681058201058201,0.49561065763129525,0.744401090384307,0.723430988400954,0.5737208058477448,0.81121995810783,50322
45,2,18709.0,0.25255224758137795,0.747447752418622,3227.0,10686.0,3298.0,1498.0,0.23584096109839814,0.7641590389016019,0.682962962962963,0.4945593869731801,0.7436527874285104,0.7235610009322824,0.5736888888888888,0.8125094968701948,30955
46,3,18709.0,0.25255224758137795,0.747447752418622,3203.0,10715.0,3269.0,1522.0,0.23376716247139584,0.7662328375286042,0.6778835978835979,0.4949011124845488,0.743920038484152,0.722058217706101,0.5721175314816469,0.8121058912377562,30955
47,4,18709.0,0.25255224758137795,0.747447752418622,3313.0,10452.0,3532.0,1412.0,0.25257437070938216,0.7474256292906178,0.7011640211640212,0.48400292184075966,0.735742156181517,0.7242948252273196,0.5726879861711323,0.8119424618309058,30955
48,5,18709.0,0.25255224758137795,0.747447752418622,3267.0,10617.0,3367.0,1458.0,0.24077517162471396,0.759224828375286,0.6914285714285714,0.4924630690382876,0.7421027313057886,0.7253266999019288,0.5752266924905362,0.8112812299468478,30955
49,6,18709.0,0.25255224758137795,0.747447752418622,3227.0,10646.0,3338.0,1498.0,0.23870137299771166,0.7612986270022883,0.682962962962963,0.49154607768469155,0.741514778983377,0.7221307949826257,0.5716563330380868,0.8109926461685614,30955
50,7,18709.0,0.25255224758137795,0.747447752418622,3246.0,10564.0,3420.0,1479.0,0.24456521739130432,0.7554347826086957,0.686984126984127,0.48694869486948694,0.7381474156822919,0.7212094547964114,0.569923623913616,0.8077911112321867,30955
51,8,18709.0,0.25255224758137795,0.747447752418622,3201.0,10686.0,3298.0,1524.0,0.23584096109839814,0.7641590389016019,0.6774603174603174,0.4925373134328358,0.7422630819391737,0.7208096781809596,0.5703848895224519,0.8068690748610657,30955
52,9,18709.0,0.25255224758137795,0.747447752418622,3284.0,10383.0,3601.0,1441.0,0.257508581235698,0.742491418764302,0.695026455026455,0.47697893972403776,0.7305040354909402,0.7187589368953785,0.5657192075796726,0.8049913960626204,30955
53,10,18709.0,0.25255224758137795,0.747447752418622,3237.0,10623.0,3361.0,1488.0,0.24034610983981697,0.759653890160183,0.6850793650793651,0.49060321309487726,0.7408199262387086,0.722366627619774,0.5717566016073479,0.8116290424127953,30955
54,2,18709.0,0.25255224758137795,0.747447752418622,3230.0,10655.0,3329.0,1495.0,0.23805778032036617,0.7619422196796338,0.6835978835978836,0.4924531178533313,0.742156181516917,0.7227700516387587,0.5724920241049274,0.8134188354339956,89082
55,3,18709.0,0.25255224758137795,0.747447752418622,3226.0,10696.0,3288.0,1499.0,0.2351258581235698,0.7648741418764302,0.6827513227513228,0.4952410193429536,0.7441338393286654,0.7238127323138766,0.574072426372453,0.8133130001937209,89082
56,4,18709.0,0.25255224758137795,0.747447752418622,3301.0,10500.0,3484.0,1424.0,0.2491418764302059,0.7508581235697941,0.6986243386243386,0.48651436993367725,0.7376663637821369,0.7247412310970663,0.5735881841876629,0.8126775271512114,89082
57,5,18709.0,0.25255224758137795,0.747447752418622,3205.0,10573.0,3411.0,1520.0,0.24392162471395884,0.7560783752860412,0.6783068783068783,0.4844316807738815,0.7364370089261852,0.7171926267964597,0.5652058901331453,0.8083275444044895,89082
58,6,18709.0,0.25255224758137795,0.747447752418622,3217.0,10721.0,3263.0,1508.0,0.23333810068649885,0.7666618993135011,0.6808465608465608,0.4964506172839506,0.7449890427067187,0.723754230080031,0.5742079428826415,0.808135359534101,89082
59,7,18709.0,0.25255224758137795,0.747447752418622,3223.0,10673.0,3311.0,1502.0,0.2367705949656751,0.7632294050343249,0.6821164021164021,0.49326599326599324,0.7427441338393287,0.7226729035753635,0.5725197619682031,0.8116353988836826,89082
60,8,18709.0,0.25255224758137795,0.747447752418622,3224.0,10656.0,3328.0,1501.0,0.2379862700228833,0.7620137299771167,0.6823280423280423,0.49206349206349204,0.7418889304612754,0.7221708861525795,0.5717832756938902,0.8127165362076689,89082
61,9,18709.0,0.25255224758137795,0.747447752418622,3206.0,10724.0,3260.0,1519.0,0.23312356979405036,0.7668764302059496,0.6785185185185185,0.4958243117847201,0.7445614410176921,0.7226974743622341,0.5729604146188902,0.812722151090286,89082
62,10,18709.0,0.25255224758137795,0.747447752418622,3278.0,10431.0,3553.0,1447.0,0.25407608695652173,0.7459239130434783,0.6937566137566138,0.47987117552334946,0.7327489443583303,0.719840263400046,0.5673243336794739,0.80847684579807,89082
63,2,18709.0,0.25255224758137795,0.747447752418622,3209.0,10681.0,3303.0,1516.0,0.23619851258581237,0.7638014874141876,0.6791534391534392,0.49278255528255527,0.7424234325725587,0.7214774632838135,0.5711488831538668,0.8115849254779461,77262
64,3,18709.0,0.25255224758137795,0.747447752418622,3200.0,10713.0,3271.0,1525.0,0.23391018306636158,0.7660898169336384,0.6772486772486772,0.49451398547365166,0.7436527874285104,0.7216692470911579,0.5716327259735621,0.8118564451587907,77262
65,4,18709.0,0.25255224758137795,0.747447752418622,3186.0,10745.0,3239.0,1539.0,0.23162185354691078,0.7683781464530892,0.6742857142857143,0.49587548638132295,0.7446148912288204,0.7213319303694017,0.5714798206278027,0.810432739457339,77262
66,5,18709.0,0.25255224758137795,0.747447752418622,3157.0,10748.0,3236.0,1568.0,0.2314073226544623,0.7685926773455377,0.6681481481481482,0.4938213671202878,0.7432251857394837,0.7183704127468429,0.5679078971037956,0.806319399041081,77262
67,6,18709.0,0.25255224758137795,0.747447752418622,3209.0,10674.0,3310.0,1516.0,0.23669908466819223,0.7633009153318078,0.6791534391534392,0.49225341310016874,0.7420492810946603,0.7212271772426235,0.5707933119886162,0.8117079156223893,77262
68,7,18709.0,0.25255224758137795,0.747447752418622,3233.0,10621.0,3363.0,1492.0,0.2404891304347826,0.7595108695652174,0.6842328042328042,0.4901455427531837,0.7404992249719387,0.7218718368990108,0.5711509583959015,0.8122943530323393,77262
69,8,18709.0,0.25255224758137795,0.747447752418622,3197.0,10700.0,3284.0,1528.0,0.23483981693363842,0.7651601830663616,0.6766137566137567,0.49328807282826725,0.742797584050457,0.7208869698400591,0.5705871854363734,0.8094380652718753,77262
70,9,18709.0,0.25255224758137795,0.747447752418622,3218.0,10640.0,3344.0,1507.0,0.23913043478260865,0.7608695652173914,0.681058201058201,0.49039926851569643,0.7407130258164519,0.7209638831377962,0.5702135199787366,0.8098949895874954,77262
71,10,18709.0,0.25255224758137795,0.747447752418622,3220.0,10641.0,3343.0,1505.0,0.2390589244851259,0.7609410755148741,0.6814814814814815,0.49062928538778,0.740873376449837,0.7212112784981778,0.5705173635719348,0.8107503889554805,77262
72,2,18709.0,0.25255224758137795,0.747447752418622,3200.0,10714.0,3270.0,1525.0,0.2338386727688787,0.7661613272311213,0.6772486772486772,0.4945904173106646,0.7437062376396387,0.7217050022398992,0.5716837874050916,0.8113340416258036,59347
73,3,18709.0,0.25255224758137795,0.747447752418622,3227.0,10706.0,3278.0,1498.0,0.23441075514874143,0.7655892448512586,0.682962962962963,0.49607993850883936,0.744721791651077,0.7242761039071108,0.5747105966162066,0.8129435227561658,59347
74,4,18709.0,0.25255224758137795,0.747447752418622,3205.0,10697.0,3287.0,1520.0,0.23505434782608692,0.7649456521739131,0.6783068783068783,0.4936845348120764,0.7430648351060987,0.7216262652403957,0.5714540429704912,0.8123952544404489,59347
75,5,18709.0,0.25255224758137795,0.747447752418622,3222.0,10629.0,3355.0,1503.0,0.23991704805491987,0.7600829519450801,0.6819047619047619,0.4898890071461153,0.7403388743385536,0.720993856924921,0.5701645726420101,0.8103582476723208,59347
76,6,18709.0,0.25255224758137795,0.747447752418622,3223.0,10654.0,3330.0,1502.0,0.23812929061784893,0.7618707093821511,0.6821164021164021,0.49183580039676483,0.7417285798278903,0.7219935557492766,0.5715552402908316,0.8098066119404792,59347
77,7,18709.0,0.25255224758137795,0.747447752418622,3278.0,10448.0,3536.0,1447.0,0.2528604118993135,0.7471395881006865,0.6937566137566138,0.48106838861168183,0.7336575979475118,0.7204481009286501,0.5681601525262155,0.8084372843340235,59347
78,8,18709.0,0.25255224758137795,0.747447752418622,3224.0,10603.0,3381.0,1501.0,0.24177631578947367,0.7582236842105263,0.6823280423280423,0.48811506434519303,0.7390560692714736,0.7202758632692843,0.5691085613415711,0.8091932579032121,59347
79,9,18709.0,0.25255224758137795,0.747447752418622,3299.0,10386.0,3598.0,1426.0,0.2572940503432495,0.7427059496567505,0.6982010582010582,0.47832390894591853,0.7314661392912502,0.7204535039289044,0.5677163999311651,0.8072685563546548,59347
80,10,18709.0,0.25255224758137795,0.747447752418622,3212.0,10671.0,3313.0,1513.0,0.23691361556064072,0.7630863844393593,0.6797883597883598,0.49226053639846745,0.7420492810946603,0.7214373721138596,0.5710222222222223,0.8104479798530142,59347
81,2,18709.0,0.25255224758137795,0.747447752418622,3213.0,10694.0,3290.0,1512.0,0.23526887871853552,0.7647311212814645,0.68,0.4940796555435953,0.7433320861617403,0.7223655606407322,0.5723192019950125,0.8122275041468405,85838
82,3,18709.0,0.25255224758137795,0.747447752418622,3166.0,10812.0,3172.0,1559.0,0.2268306636155606,0.7731693363844394,0.67005291005291,0.49952666456295364,0.7471270511518521,0.7216111232186747,0.5723583114887463,0.8136053827200852,85838
83,4,18709.0,0.25255224758137795,0.747447752418622,3186.0,10747.0,3237.0,1539.0,0.23147883295194505,0.768521167048055,0.6742857142857143,0.4960298925735638,0.744721791651077,0.7214034406668846,0.5715823466092573,0.8085164148293438,85838
84,5,18709.0,0.25255224758137795,0.747447752418622,3313.0,10385.0,3599.0,1412.0,0.25736556064073224,0.7426344393592678,0.7011640211640212,0.4793113425925926,0.7321609920359186,0.7218992302616445,0.5693907364441007,0.8107874381000811,85838
85,6,18709.0,0.25255224758137795,0.747447752418622,3240.0,10630.0,3354.0,1485.0,0.2398455377574371,0.7601544622425629,0.6857142857142857,0.4913557779799818,0.741354428349992,0.7229343739784243,0.5724887357540419,0.8130855142082258,85838
86,7,18709.0,0.25255224758137795,0.747447752418622,3228.0,10667.0,3317.0,1497.0,0.23719965675057209,0.7628003432494279,0.6831746031746032,0.4932009167303285,0.7426906836282003,0.7229874732120156,0.5728482697426797,0.8097595589214582,85838
87,8,18709.0,0.25255224758137795,0.747447752418622,3200.0,10661.0,3323.0,1525.0,0.23762871853546907,0.7623712814645309,0.6772486772486772,0.49057182278092903,0.740873376449837,0.7198099793566041,0.5689900426742532,0.8091456903127383,85838
88,9,18709.0,0.25255224758137795,0.747447752418622,3187.0,10738.0,3246.0,1538.0,0.23212242562929064,0.7678775743707094,0.6744973544973545,0.49541427016943884,0.7442941899620503,0.7211874644340319,0.5712493278365298,0.807685026273413,85838
89,10,18709.0,0.25255224758137795,0.747447752418622,3212.0,10657.0,3327.0,1513.0,0.23791475972540044,0.7620852402745996,0.6797883597883598,0.4912066065147576,0.7413009781388636,0.7209368000314798,0.5703125000000001,0.8115267637693266,85838
